"","uniqueid","island","site","transect","top_color","bowl_color","order","count","dateout","datecoll","duration","order_abbrev"
"5424","Saipan_Ladtg_L1","saipan","ladtg","L1","b","b","partial",0,NA,NA,NA,"partl"
"5425","Saipan_Ladtg_L1","saipan","ladtg","L1","b","b","trichoptera",0,NA,NA,NA,"trchp"
"5426","Saipan_Ladtg_L1","saipan","ladtg","L1","b","b","other",0,NA,NA,NA,"other"
"5427","Saipan_Ladtg_L1","saipan","ladtg","L1","w","w","hemiptera",0,NA,NA,NA,"hmptr"
"5428","Saipan_Ladtg_L1","saipan","ladtg","L1","w","w","coleoptera",0,NA,NA,NA,"clptr"
"5429","Saipan_Ladtg_L1","saipan","ladtg","L1","w","w","formicidae",0,NA,NA,NA,"frmcd"
"5430","Saipan_Ladtg_L1","saipan","ladtg","L1","w","w","crabronidae",0,NA,NA,NA,"crbrn"
"5431","Saipan_Ladtg_L1","saipan","ladtg","L1","w","w","blattodea",0,NA,NA,NA,"blttd"
"5432","Saipan_Ladtg_L1","saipan","ladtg","L1","w","w","araneae",0,NA,NA,NA,"arane"
"5433","Saipan_Ladtg_L1","saipan","ladtg","L1","w","w","isoptera",0,NA,NA,NA,"isptr"
"5434","Saipan_Ladtg_L1","saipan","ladtg","L1","w","w","partial",0,NA,NA,NA,"partl"
"5435","Saipan_Ladtg_L1","saipan","ladtg","L1","w","w","trichoptera",0,NA,NA,NA,"trchp"
"5436","Saipan_Ladtg_L1","saipan","ladtg","L1","w","w","other",0,NA,NA,NA,"other"
"5437","Saipan_Ladtg_L1","saipan","ladtg","L1","r","r","hemiptera",0,NA,NA,NA,"hmptr"
"5438","Saipan_Ladtg_L1","saipan","ladtg","L1","r","r","coleoptera",0,NA,NA,NA,"clptr"
"5439","Saipan_Ladtg_L1","saipan","ladtg","L1","r","r","formicidae",0,NA,NA,NA,"frmcd"
"5440","Saipan_Ladtg_L1","saipan","ladtg","L1","r","r","crabronidae",0,NA,NA,NA,"crbrn"
"5441","Saipan_Ladtg_L1","saipan","ladtg","L1","r","r","lepidoptera",0,NA,NA,NA,"lpdpt"
"5442","Saipan_Ladtg_L1","saipan","ladtg","L1","r","r","blattodea",0,NA,NA,NA,"blttd"
"5443","Saipan_Ladtg_L1","saipan","ladtg","L1","r","r","araneae",0,NA,NA,NA,"arane"
"5444","Saipan_Ladtg_L1","saipan","ladtg","L1","r","r","partial",0,NA,NA,NA,"partl"
"5445","Saipan_Ladtg_L1","saipan","ladtg","L1","r","r","trichoptera",0,NA,NA,NA,"trchp"
"5446","Saipan_Ladtg_L1","saipan","ladtg","L1","r","r","other",0,NA,NA,NA,"other"
"5447","Saipan_Ladtg_L1","saipan","ladtg","L1","r","w","hemiptera",0,NA,NA,NA,"hmptr"
"5448","Saipan_Ladtg_L1","saipan","ladtg","L1","r","w","apoidea",0,NA,NA,NA,"apoid"
"5449","Saipan_Ladtg_L1","saipan","ladtg","L1","r","w","crabronidae",0,NA,NA,NA,"crbrn"
"5450","Saipan_Ladtg_L1","saipan","ladtg","L1","r","w","lepidoptera",0,NA,NA,NA,"lpdpt"
"5451","Saipan_Ladtg_L1","saipan","ladtg","L1","r","w","blattodea",0,NA,NA,NA,"blttd"
"5452","Saipan_Ladtg_L1","saipan","ladtg","L1","r","w","isoptera",0,NA,NA,NA,"isptr"
"5453","Saipan_Ladtg_L1","saipan","ladtg","L1","r","w","partial",0,NA,NA,NA,"partl"
"5454","Saipan_Ladtg_L1","saipan","ladtg","L1","r","w","trichoptera",0,NA,NA,NA,"trchp"
"5455","Saipan_Ladtg_L1","saipan","ladtg","L1","r","w","other",0,NA,NA,NA,"other"
"5456","Saipan_Ladtg_L1","saipan","ladtg","L1","y","b","hemiptera",0,NA,NA,NA,"hmptr"
"5457","Saipan_Ladtg_L1","saipan","ladtg","L1","y","b","coleoptera",0,NA,NA,NA,"clptr"
"5458","Saipan_Ladtg_L1","saipan","ladtg","L1","y","b","crabronidae",0,NA,NA,NA,"crbrn"
"5459","Saipan_Ladtg_L1","saipan","ladtg","L1","y","b","blattodea",0,NA,NA,NA,"blttd"
"5460","Saipan_Ladtg_L1","saipan","ladtg","L1","y","b","araneae",0,NA,NA,NA,"arane"
"5461","Saipan_Ladtg_L1","saipan","ladtg","L1","y","b","isoptera",0,NA,NA,NA,"isptr"
"5462","Saipan_Ladtg_L1","saipan","ladtg","L1","y","b","partial",0,NA,NA,NA,"partl"
"5463","Saipan_Ladtg_L1","saipan","ladtg","L1","y","b","trichoptera",0,NA,NA,NA,"trchp"
"5464","Saipan_Ladtg_L1","saipan","ladtg","L1","y","b","other",0,NA,NA,NA,"other"
"5465","Saipan_Ladtg_L1","saipan","ladtg","L1","w","b","coleoptera",0,NA,NA,NA,"clptr"
"5466","Saipan_Ladtg_L1","saipan","ladtg","L1","w","b","formicidae",0,NA,NA,NA,"frmcd"
"5467","Saipan_Ladtg_L1","saipan","ladtg","L1","w","b","apoidea",0,NA,NA,NA,"apoid"
"5468","Saipan_Ladtg_L1","saipan","ladtg","L1","w","b","crabronidae",0,NA,NA,NA,"crbrn"
"5469","Saipan_Ladtg_L1","saipan","ladtg","L1","w","b","blattodea",0,NA,NA,NA,"blttd"
"5470","Saipan_Ladtg_L1","saipan","ladtg","L1","w","b","araneae",0,NA,NA,NA,"arane"
"5471","Saipan_Ladtg_L1","saipan","ladtg","L1","w","b","partial",0,NA,NA,NA,"partl"
"5472","Saipan_Ladtg_L1","saipan","ladtg","L1","w","b","trichoptera",0,NA,NA,NA,"trchp"
"5473","Saipan_Ladtg_L1","saipan","ladtg","L1","w","b","other",0,NA,NA,NA,"other"
"5474","Saipan_Ladtg_L1","saipan","ladtg","L1","w","y","coleoptera",0,NA,NA,NA,"clptr"
"5475","Saipan_Ladtg_L1","saipan","ladtg","L1","w","y","formicidae",0,NA,NA,NA,"frmcd"
"5476","Saipan_Ladtg_L1","saipan","ladtg","L1","w","y","blattodea",0,NA,NA,NA,"blttd"
"5477","Saipan_Ladtg_L1","saipan","ladtg","L1","w","y","araneae",0,NA,NA,NA,"arane"
"5478","Saipan_Ladtg_L1","saipan","ladtg","L1","w","y","isoptera",0,NA,NA,NA,"isptr"
"5479","Saipan_Ladtg_L1","saipan","ladtg","L1","w","y","partial",0,NA,NA,NA,"partl"
"5480","Saipan_Ladtg_L1","saipan","ladtg","L1","w","y","trichoptera",0,NA,NA,NA,"trchp"
"5481","Saipan_Ladtg_L1","saipan","ladtg","L1","w","y","other",0,NA,NA,NA,"other"
"5482","Saipan_Ladtg_L1","saipan","ladtg","L1","y","w","hemiptera",0,NA,NA,NA,"hmptr"
"5483","Saipan_Ladtg_L1","saipan","ladtg","L1","y","w","coleoptera",0,NA,NA,NA,"clptr"
"5484","Saipan_Ladtg_L1","saipan","ladtg","L1","y","w","formicidae",0,NA,NA,NA,"frmcd"
"5485","Saipan_Ladtg_L1","saipan","ladtg","L1","y","w","apoidea",0,NA,NA,NA,"apoid"
"5486","Saipan_Ladtg_L1","saipan","ladtg","L1","y","w","crabronidae",0,NA,NA,NA,"crbrn"
"5487","Saipan_Ladtg_L1","saipan","ladtg","L1","y","w","blattodea",0,NA,NA,NA,"blttd"
"5488","Saipan_Ladtg_L1","saipan","ladtg","L1","y","w","araneae",0,NA,NA,NA,"arane"
"5489","Saipan_Ladtg_L1","saipan","ladtg","L1","y","w","isoptera",0,NA,NA,NA,"isptr"
"5490","Saipan_Ladtg_L1","saipan","ladtg","L1","y","w","partial",0,NA,NA,NA,"partl"
"5491","Saipan_Ladtg_L1","saipan","ladtg","L1","y","w","trichoptera",0,NA,NA,NA,"trchp"
"5492","Saipan_Ladtg_L1","saipan","ladtg","L1","y","w","other",0,NA,NA,NA,"other"
"5493","Saipan_LADTG_L2","saipan","ladtg","L2","b","y","crabronidae",0,2018-01-17,2018-01-20,3,"crbrn"
"5494","Saipan_LADTG_L2","saipan","ladtg","L2","b","y","blattodea",0,2018-01-17,2018-01-20,3,"blttd"
"5495","Saipan_LADTG_L2","saipan","ladtg","L2","b","y","araneae",0,2018-01-17,2018-01-20,3,"arane"
"5496","Saipan_LADTG_L2","saipan","ladtg","L2","b","y","isoptera",0,2018-01-17,2018-01-20,3,"isptr"
"5497","Saipan_LADTG_L2","saipan","ladtg","L2","b","y","partial",0,2018-01-17,2018-01-20,3,"partl"
"5498","Saipan_LADTG_L2","saipan","ladtg","L2","b","y","trichoptera",0,2018-01-17,2018-01-20,3,"trchp"
"5499","Saipan_LADTG_L2","saipan","ladtg","L2","b","y","other",0,2018-01-17,2018-01-20,3,"other"
"5500","Saipan_LADTG_L2","saipan","ladtg","L2","b","b","coleoptera",0,2018-01-17,2018-01-20,3,"clptr"
"5501","Saipan_LADTG_L2","saipan","ladtg","L2","b","b","formicidae",0,2018-01-17,2018-01-20,3,"frmcd"
"5502","Saipan_LADTG_L2","saipan","ladtg","L2","b","b","apoidea",0,2018-01-17,2018-01-20,3,"apoid"
"5503","Saipan_LADTG_L2","saipan","ladtg","L2","b","b","crabronidae",0,2018-01-17,2018-01-20,3,"crbrn"
"5504","Saipan_LADTG_L2","saipan","ladtg","L2","b","b","blattodea",0,2018-01-17,2018-01-20,3,"blttd"
"5505","Saipan_LADTG_L2","saipan","ladtg","L2","b","b","araneae",0,2018-01-17,2018-01-20,3,"arane"
"5506","Saipan_LADTG_L2","saipan","ladtg","L2","b","b","isoptera",0,2018-01-17,2018-01-20,3,"isptr"
"5507","Saipan_LADTG_L2","saipan","ladtg","L2","b","b","partial",0,2018-01-17,2018-01-20,3,"partl"
"5508","Saipan_LADTG_L2","saipan","ladtg","L2","b","b","trichoptera",0,2018-01-17,2018-01-20,3,"trchp"
"5509","Saipan_LADTG_L2","saipan","ladtg","L2","b","b","other",0,2018-01-17,2018-01-20,3,"other"
"5510","Saipan_LADTG_L2","saipan","ladtg","L2","r","b","hemiptera",0,2018-01-17,2018-01-20,3,"hmptr"
"5511","Saipan_LADTG_L2","saipan","ladtg","L2","r","b","apoidea",0,2018-01-17,2018-01-20,3,"apoid"
"5512","Saipan_LADTG_L2","saipan","ladtg","L2","r","b","crabronidae",0,2018-01-17,2018-01-20,3,"crbrn"
"5513","Saipan_LADTG_L2","saipan","ladtg","L2","r","b","lepidoptera",0,2018-01-17,2018-01-20,3,"lpdpt"
"5514","Saipan_LADTG_L2","saipan","ladtg","L2","r","b","blattodea",0,2018-01-17,2018-01-20,3,"blttd"
"5515","Saipan_LADTG_L2","saipan","ladtg","L2","r","b","araneae",0,2018-01-17,2018-01-20,3,"arane"
"5516","Saipan_LADTG_L2","saipan","ladtg","L2","r","b","isoptera",0,2018-01-17,2018-01-20,3,"isptr"
"5517","Saipan_LADTG_L2","saipan","ladtg","L2","r","b","partial",0,2018-01-17,2018-01-20,3,"partl"
"5518","Saipan_LADTG_L2","saipan","ladtg","L2","r","b","other",0,2018-01-17,2018-01-20,3,"other"
"5519","Saipan_LADTG_L2","saipan","ladtg","L2","y","y","coleoptera",0,2018-01-17,2018-01-20,3,"clptr"
"5520","Saipan_LADTG_L2","saipan","ladtg","L2","y","y","apoidea",0,2018-01-17,2018-01-20,3,"apoid"
"5521","Saipan_LADTG_L2","saipan","ladtg","L2","y","y","crabronidae",0,2018-01-17,2018-01-20,3,"crbrn"
"5522","Saipan_LADTG_L2","saipan","ladtg","L2","y","y","blattodea",0,2018-01-17,2018-01-20,3,"blttd"
"5523","Saipan_LADTG_L2","saipan","ladtg","L2","y","y","araneae",0,2018-01-17,2018-01-20,3,"arane"
"5524","Saipan_LADTG_L2","saipan","ladtg","L2","y","y","isoptera",0,2018-01-17,2018-01-20,3,"isptr"
"5525","Saipan_LADTG_L2","saipan","ladtg","L2","y","y","partial",0,2018-01-17,2018-01-20,3,"partl"
"5526","Saipan_LADTG_L2","saipan","ladtg","L2","y","y","trichoptera",0,2018-01-17,2018-01-20,3,"trchp"
"5527","Saipan_LADTG_L2","saipan","ladtg","L2","y","y","other",0,2018-01-17,2018-01-20,3,"other"
"5528","Saipan_LADTG_L2","saipan","ladtg","L2","b","r","hemiptera",0,2018-01-17,2018-01-20,3,"hmptr"
"5529","Saipan_LADTG_L2","saipan","ladtg","L2","b","r","coleoptera",0,2018-01-17,2018-01-20,3,"clptr"
"5530","Saipan_LADTG_L2","saipan","ladtg","L2","b","r","crabronidae",0,2018-01-17,2018-01-20,3,"crbrn"
"5531","Saipan_LADTG_L2","saipan","ladtg","L2","b","r","lepidoptera",0,2018-01-17,2018-01-20,3,"lpdpt"
"5532","Saipan_LADTG_L2","saipan","ladtg","L2","b","r","blattodea",0,2018-01-17,2018-01-20,3,"blttd"
"5533","Saipan_LADTG_L2","saipan","ladtg","L2","b","r","araneae",0,2018-01-17,2018-01-20,3,"arane"
"5534","Saipan_LADTG_L2","saipan","ladtg","L2","b","r","isoptera",0,2018-01-17,2018-01-20,3,"isptr"
"5535","Saipan_LADTG_L2","saipan","ladtg","L2","b","r","partial",0,2018-01-17,2018-01-20,3,"partl"
"5536","Saipan_LADTG_L2","saipan","ladtg","L2","b","r","trichoptera",0,2018-01-17,2018-01-20,3,"trchp"
"5537","Saipan_LADTG_L2","saipan","ladtg","L2","b","r","other",0,2018-01-17,2018-01-20,3,"other"
"5538","Saipan_LADTG_L2","saipan","ladtg","L2","r","w","hemiptera",0,2018-01-17,2018-01-20,3,"hmptr"
"5539","Saipan_LADTG_L2","saipan","ladtg","L2","r","w","coleoptera",0,2018-01-17,2018-01-20,3,"clptr"
"5540","Saipan_LADTG_L2","saipan","ladtg","L2","r","w","formicidae",0,2018-01-17,2018-01-20,3,"frmcd"
"5541","Saipan_LADTG_L2","saipan","ladtg","L2","r","w","crabronidae",0,2018-01-17,2018-01-20,3,"crbrn"
"5542","Saipan_LADTG_L2","saipan","ladtg","L2","r","w","blattodea",0,2018-01-17,2018-01-20,3,"blttd"
"5543","Saipan_LADTG_L2","saipan","ladtg","L2","r","w","araneae",0,2018-01-17,2018-01-20,3,"arane"
"5544","Saipan_LADTG_L2","saipan","ladtg","L2","r","w","isoptera",0,2018-01-17,2018-01-20,3,"isptr"
"5545","Saipan_LADTG_L2","saipan","ladtg","L2","r","w","trichoptera",0,2018-01-17,2018-01-20,3,"trchp"
"5546","Saipan_LADTG_L2","saipan","ladtg","L2","r","w","other",0,2018-01-17,2018-01-20,3,"other"
"5547","Saipan_LADTG_L2","saipan","ladtg","L2","w","y","formicidae",0,2018-01-17,2018-01-20,3,"frmcd"
"5548","Saipan_LADTG_L2","saipan","ladtg","L2","w","y","apoidea",0,2018-01-17,2018-01-20,3,"apoid"
"5549","Saipan_LADTG_L2","saipan","ladtg","L2","w","y","crabronidae",0,2018-01-17,2018-01-20,3,"crbrn"
"5550","Saipan_LADTG_L2","saipan","ladtg","L2","w","y","lepidoptera",0,2018-01-17,2018-01-20,3,"lpdpt"
"5551","Saipan_LADTG_L2","saipan","ladtg","L2","w","y","blattodea",0,2018-01-17,2018-01-20,3,"blttd"
"5552","Saipan_LADTG_L2","saipan","ladtg","L2","w","y","araneae",0,2018-01-17,2018-01-20,3,"arane"
"5553","Saipan_LADTG_L2","saipan","ladtg","L2","w","y","isoptera",0,2018-01-17,2018-01-20,3,"isptr"
"5554","Saipan_LADTG_L2","saipan","ladtg","L2","w","y","partial",0,2018-01-17,2018-01-20,3,"partl"
"5555","Saipan_LADTG_L2","saipan","ladtg","L2","w","y","trichoptera",0,2018-01-17,2018-01-20,3,"trchp"
"5556","Saipan_LADTG_L2","saipan","ladtg","L2","w","y","other",0,2018-01-17,2018-01-20,3,"other"
"5557","Saipan_LADTG_L2","saipan","ladtg","L2","b","w","coleoptera",0,2018-01-17,2018-01-20,3,"clptr"
"5558","Saipan_LADTG_L2","saipan","ladtg","L2","b","w","apoidea",0,2018-01-17,2018-01-20,3,"apoid"
"5559","Saipan_LADTG_L2","saipan","ladtg","L2","b","w","crabronidae",0,2018-01-17,2018-01-20,3,"crbrn"
"5560","Saipan_LADTG_L2","saipan","ladtg","L2","b","w","blattodea",0,2018-01-17,2018-01-20,3,"blttd"
"5561","Saipan_LADTG_L2","saipan","ladtg","L2","b","w","araneae",0,2018-01-17,2018-01-20,3,"arane"
"5562","Saipan_LADTG_L2","saipan","ladtg","L2","b","w","isoptera",0,2018-01-17,2018-01-20,3,"isptr"
"5563","Saipan_LADTG_L2","saipan","ladtg","L2","b","w","partial",0,2018-01-17,2018-01-20,3,"partl"
"5564","Saipan_LADTG_L2","saipan","ladtg","L2","b","w","trichoptera",0,2018-01-17,2018-01-20,3,"trchp"
"5565","Saipan_LADTG_L2","saipan","ladtg","L2","b","w","other",0,2018-01-17,2018-01-20,3,"other"
"5566","Saipan_LADTG_L2","saipan","ladtg","L2","y","b","coleoptera",0,2018-01-17,2018-01-20,3,"clptr"
"5567","Saipan_LADTG_L2","saipan","ladtg","L2","y","b","formicidae",0,2018-01-17,2018-01-20,3,"frmcd"
"5568","Saipan_LADTG_L2","saipan","ladtg","L2","y","b","apoidea",0,2018-01-17,2018-01-20,3,"apoid"
"5569","Saipan_LADTG_L2","saipan","ladtg","L2","y","b","crabronidae",0,2018-01-17,2018-01-20,3,"crbrn"
"5570","Saipan_LADTG_L2","saipan","ladtg","L2","y","b","lepidoptera",0,2018-01-17,2018-01-20,3,"lpdpt"
"5571","Saipan_LADTG_L2","saipan","ladtg","L2","y","b","blattodea",0,2018-01-17,2018-01-20,3,"blttd"
"5572","Saipan_LADTG_L2","saipan","ladtg","L2","y","b","araneae",0,2018-01-17,2018-01-20,3,"arane"
"5573","Saipan_LADTG_L2","saipan","ladtg","L2","y","b","isoptera",0,2018-01-17,2018-01-20,3,"isptr"
"5574","Saipan_LADTG_L2","saipan","ladtg","L2","y","b","partial",0,2018-01-17,2018-01-20,3,"partl"
"5575","Saipan_LADTG_L2","saipan","ladtg","L2","y","b","other",0,2018-01-17,2018-01-20,3,"other"
"5576","Saipan_LADTG_L2","saipan","ladtg","L2","y","w","hemiptera",0,2018-01-17,2018-01-20,3,"hmptr"
"5577","Saipan_LADTG_L2","saipan","ladtg","L2","y","w","coleoptera",0,2018-01-17,2018-01-20,3,"clptr"
"5578","Saipan_LADTG_L2","saipan","ladtg","L2","y","w","formicidae",0,2018-01-17,2018-01-20,3,"frmcd"
"5579","Saipan_LADTG_L2","saipan","ladtg","L2","y","w","crabronidae",0,2018-01-17,2018-01-20,3,"crbrn"
"5580","Saipan_LADTG_L2","saipan","ladtg","L2","y","w","blattodea",0,2018-01-17,2018-01-20,3,"blttd"
"5581","Saipan_LADTG_L2","saipan","ladtg","L2","y","w","araneae",0,2018-01-17,2018-01-20,3,"arane"
"5582","Saipan_LADTG_L2","saipan","ladtg","L2","y","w","isoptera",0,2018-01-17,2018-01-20,3,"isptr"
"5583","Saipan_LADTG_L2","saipan","ladtg","L2","y","w","partial",0,2018-01-17,2018-01-20,3,"partl"
"5584","Saipan_LADTG_L2","saipan","ladtg","L2","y","w","trichoptera",0,2018-01-17,2018-01-20,3,"trchp"
"5585","Saipan_LADTG_L2","saipan","ladtg","L2","y","w","other",0,2018-01-17,2018-01-20,3,"other"
"5586","Saipan_LADTG_L2","saipan","ladtg","L2","w","r","coleoptera",0,2018-01-17,2018-01-20,3,"clptr"
"5587","Saipan_LADTG_L2","saipan","ladtg","L2","w","r","formicidae",0,2018-01-17,2018-01-20,3,"frmcd"
"5588","Saipan_LADTG_L2","saipan","ladtg","L2","w","r","apoidea",0,2018-01-17,2018-01-20,3,"apoid"
"5589","Saipan_LADTG_L2","saipan","ladtg","L2","w","r","crabronidae",0,2018-01-17,2018-01-20,3,"crbrn"
"5590","Saipan_LADTG_L2","saipan","ladtg","L2","w","r","lepidoptera",0,2018-01-17,2018-01-20,3,"lpdpt"
"5591","Saipan_LADTG_L2","saipan","ladtg","L2","w","r","blattodea",0,2018-01-17,2018-01-20,3,"blttd"
"5592","Saipan_LADTG_L2","saipan","ladtg","L2","w","r","araneae",0,2018-01-17,2018-01-20,3,"arane"
"5593","Saipan_LADTG_L2","saipan","ladtg","L2","w","r","isoptera",0,2018-01-17,2018-01-20,3,"isptr"
"5594","Saipan_LADTG_L2","saipan","ladtg","L2","w","r","partial",0,2018-01-17,2018-01-20,3,"partl"
"5595","Saipan_LADTG_L2","saipan","ladtg","L2","w","r","trichoptera",0,2018-01-17,2018-01-20,3,"trchp"
"5596","Saipan_LADTG_L2","saipan","ladtg","L2","w","r","other",0,2018-01-17,2018-01-20,3,"other"
"5597","Saipan_LADTG_L2","saipan","ladtg","L2","w","b","hemiptera",0,2018-01-17,2018-01-20,3,"hmptr"
"5598","Saipan_LADTG_L2","saipan","ladtg","L2","w","b","coleoptera",0,2018-01-17,2018-01-20,3,"clptr"
"5599","Saipan_LADTG_L2","saipan","ladtg","L2","w","b","crabronidae",0,2018-01-17,2018-01-20,3,"crbrn"
"5600","Saipan_LADTG_L2","saipan","ladtg","L2","w","b","lepidoptera",0,2018-01-17,2018-01-20,3,"lpdpt"
"5601","Saipan_LADTG_L2","saipan","ladtg","L2","w","b","blattodea",0,2018-01-17,2018-01-20,3,"blttd"
"5602","Saipan_LADTG_L2","saipan","ladtg","L2","w","b","araneae",0,2018-01-17,2018-01-20,3,"arane"
"5603","Saipan_LADTG_L2","saipan","ladtg","L2","w","b","isoptera",0,2018-01-17,2018-01-20,3,"isptr"
"5604","Saipan_LADTG_L2","saipan","ladtg","L2","w","b","partial",0,2018-01-17,2018-01-20,3,"partl"
"5605","Saipan_LADTG_L2","saipan","ladtg","L2","w","b","trichoptera",0,2018-01-17,2018-01-20,3,"trchp"
"5606","Saipan_LADTG_L2","saipan","ladtg","L2","w","b","other",0,2018-01-17,2018-01-20,3,"other"
"5607","Saipan_LADTG_L2","saipan","ladtg","L2","r","y","crabronidae",0,2018-01-17,2018-01-20,3,"crbrn"
"5608","Saipan_LADTG_L2","saipan","ladtg","L2","r","y","blattodea",0,2018-01-17,2018-01-20,3,"blttd"
"5609","Saipan_LADTG_L2","saipan","ladtg","L2","r","y","araneae",0,2018-01-17,2018-01-20,3,"arane"
"5610","Saipan_LADTG_L2","saipan","ladtg","L2","r","y","isoptera",0,2018-01-17,2018-01-20,3,"isptr"
"5611","Saipan_LADTG_L2","saipan","ladtg","L2","r","y","partial",0,2018-01-17,2018-01-20,3,"partl"
"5612","Saipan_LADTG_L2","saipan","ladtg","L2","r","y","trichoptera",0,2018-01-17,2018-01-20,3,"trchp"
"5613","Saipan_LADTG_L2","saipan","ladtg","L2","r","y","other",0,2018-01-17,2018-01-20,3,"other"
"5614","Saipan_LADTG_L2","saipan","ladtg","L2","w","w","hemiptera",0,2018-01-17,2018-01-20,3,"hmptr"
"5615","Saipan_LADTG_L2","saipan","ladtg","L2","w","w","coleoptera",0,2018-01-17,2018-01-20,3,"clptr"
"5616","Saipan_LADTG_L2","saipan","ladtg","L2","w","w","formicidae",0,2018-01-17,2018-01-20,3,"frmcd"
"5617","Saipan_LADTG_L2","saipan","ladtg","L2","w","w","apoidea",0,2018-01-17,2018-01-20,3,"apoid"
"5618","Saipan_LADTG_L2","saipan","ladtg","L2","w","w","crabronidae",0,2018-01-17,2018-01-20,3,"crbrn"
"5619","Saipan_LADTG_L2","saipan","ladtg","L2","w","w","lepidoptera",0,2018-01-17,2018-01-20,3,"lpdpt"
"5620","Saipan_LADTG_L2","saipan","ladtg","L2","w","w","blattodea",0,2018-01-17,2018-01-20,3,"blttd"
"5621","Saipan_LADTG_L2","saipan","ladtg","L2","w","w","isoptera",0,2018-01-17,2018-01-20,3,"isptr"
"5622","Saipan_LADTG_L2","saipan","ladtg","L2","w","w","partial",0,2018-01-17,2018-01-20,3,"partl"
"5623","Saipan_LADTG_L2","saipan","ladtg","L2","w","w","trichoptera",0,2018-01-17,2018-01-20,3,"trchp"
"5624","Saipan_LADTG_L2","saipan","ladtg","L2","w","w","other",0,2018-01-17,2018-01-20,3,"other"
"5625","Saipan_LADTG_L2","saipan","ladtg","L2","r","r","coleoptera",0,2018-01-17,2018-01-20,3,"clptr"
"5626","Saipan_LADTG_L2","saipan","ladtg","L2","r","r","crabronidae",0,2018-01-17,2018-01-20,3,"crbrn"
"5627","Saipan_LADTG_L2","saipan","ladtg","L2","r","r","blattodea",0,2018-01-17,2018-01-20,3,"blttd"
"5628","Saipan_LADTG_L2","saipan","ladtg","L2","r","r","araneae",0,2018-01-17,2018-01-20,3,"arane"
"5629","Saipan_LADTG_L2","saipan","ladtg","L2","r","r","partial",0,2018-01-17,2018-01-20,3,"partl"
"5630","Saipan_LADTG_L2","saipan","ladtg","L2","r","r","trichoptera",0,2018-01-17,2018-01-20,3,"trchp"
"5631","Saipan_LADTG_L2","saipan","ladtg","L2","r","r","other",0,2018-01-17,2018-01-20,3,"other"
"5632","Saipan_LADTG_L2","saipan","ladtg","L2","y","r","hemiptera",0,2018-01-17,2018-01-20,3,"hmptr"
"5633","Saipan_LADTG_L2","saipan","ladtg","L2","y","r","coleoptera",0,2018-01-17,2018-01-20,3,"clptr"
"5634","Saipan_LADTG_L2","saipan","ladtg","L2","y","r","formicidae",0,2018-01-17,2018-01-20,3,"frmcd"
"5635","Saipan_LADTG_L2","saipan","ladtg","L2","y","r","apoidea",0,2018-01-17,2018-01-20,3,"apoid"
"5636","Saipan_LADTG_L2","saipan","ladtg","L2","y","r","crabronidae",0,2018-01-17,2018-01-20,3,"crbrn"
"5637","Saipan_LADTG_L2","saipan","ladtg","L2","y","r","blattodea",0,2018-01-17,2018-01-20,3,"blttd"
"5638","Saipan_LADTG_L2","saipan","ladtg","L2","y","r","araneae",0,2018-01-17,2018-01-20,3,"arane"
"5639","Saipan_LADTG_L2","saipan","ladtg","L2","y","r","isoptera",0,2018-01-17,2018-01-20,3,"isptr"
"5640","Saipan_LADTG_L2","saipan","ladtg","L2","y","r","partial",0,2018-01-17,2018-01-20,3,"partl"
"5641","Saipan_LADTG_L2","saipan","ladtg","L2","y","r","trichoptera",0,2018-01-17,2018-01-20,3,"trchp"
"5642","Saipan_LADTG_L2","saipan","ladtg","L2","y","r","other",0,2018-01-17,2018-01-20,3,"other"
"5643","Saipan_Ladtg_L3","saipan","ladtg","L3","r","r","hemiptera",0,NA,NA,NA,"hmptr"
"5644","Saipan_Ladtg_L3","saipan","ladtg","L3","r","r","coleoptera",0,NA,NA,NA,"clptr"
"5645","Saipan_Ladtg_L3","saipan","ladtg","L3","r","r","formicidae",0,NA,NA,NA,"frmcd"
"5646","Saipan_Ladtg_L3","saipan","ladtg","L3","r","r","blattodea",0,NA,NA,NA,"blttd"
"5647","Saipan_Ladtg_L3","saipan","ladtg","L3","r","r","isoptera",0,NA,NA,NA,"isptr"
"5648","Saipan_Ladtg_L3","saipan","ladtg","L3","r","r","partial",0,NA,NA,NA,"partl"
"5649","Saipan_Ladtg_L3","saipan","ladtg","L3","r","r","trichoptera",0,NA,NA,NA,"trchp"
"5650","Saipan_Ladtg_L3","saipan","ladtg","L3","r","r","other",0,NA,NA,NA,"other"
"5651","Saipan_Ladtg_L3","saipan","ladtg","L3","r","b","hemiptera",0,NA,NA,NA,"hmptr"
"5652","Saipan_Ladtg_L3","saipan","ladtg","L3","r","b","coleoptera",0,NA,NA,NA,"clptr"
"5653","Saipan_Ladtg_L3","saipan","ladtg","L3","r","b","formicidae",0,NA,NA,NA,"frmcd"
"5654","Saipan_Ladtg_L3","saipan","ladtg","L3","r","b","crabronidae",0,NA,NA,NA,"crbrn"
"5655","Saipan_Ladtg_L3","saipan","ladtg","L3","r","b","blattodea",0,NA,NA,NA,"blttd"
"5656","Saipan_Ladtg_L3","saipan","ladtg","L3","r","b","isoptera",0,NA,NA,NA,"isptr"
"5657","Saipan_Ladtg_L3","saipan","ladtg","L3","r","b","partial",0,NA,NA,NA,"partl"
